country,manufacturing_site,vendor,molecule_test_type,brand,scheduled_delivery_date_y,brand_idsum,brand_idcount,brand_idmean,brand_packsum,brand_packcount,brand_packmean,brand_quantitysum,brand_quantitycount,brand_quantitymean,brand_valuesum,brand_valuecount,brand_valuemean,brand_pricesum,brand_pricecount,brand_pricemean,brand_pricesum,brand_pricecount,brand_pricemean,brand_designationsum,brand_designationcount,brand_designationmean,brand_usdsum,brand_usdcount,brand_usdmean,brand_calculatedsum,brand_calculatedcount,brand_calculatedmean,brand_calculatedsum,brand_calculatedcount,brand_calculatedmean
South Africa,GSK Ware (UK),S. BUYS WHOLESALER,Abacavir,Ziagen,2008,22592,5,4518.4,660,5,132.0,342,5,68.4,8075.08,5,1615.016,158.23,5,31.645999999999997,2.13,5,0.426,3,5,0.6,12.92,5,2.584,120.54675238940058,5,24.109350477880117,2690.3850053065944,5,538.0770010613189
South Africa,GSK Ware (UK),S. BUYS WHOLESALER,Abacavir,Ziagen,2008,22592,5,4518.4,660,5,132.0,342,5,68.4,8075.08,5,1615.016,158.23,5,31.645999999999997,2.13,5,0.426,3,5,0.6,12.92,5,2.584,120.54675238940058,5,24.109350477880117,2690.3850053065944,5,538.0770010613189
South Africa,GSK Ware (UK),S. BUYS WHOLESALER,Abacavir,Ziagen,2008,22592,5,4518.4,660,5,132.0,342,5,68.4,8075.08,5,1615.016,158.23,5,31.645999999999997,2.13,5,0.426,3,5,0.6,12.92,5,2.584,120.54675238940058,5,24.109350477880117,2690.3850053065944,5,538.0770010613189
Tanzania,GSK Mississauga (Canada),GLAXOSMITHKLINE EXPORT LIMITED,Abacavir,Ziagen,2008,22592,5,4518.4,660,5,132.0,342,5,68.4,8075.08,5,1615.016,158.23,5,31.645999999999997,2.13,5,0.426,3,5,0.6,12.92,5,2.584,120.54675238940058,5,24.109350477880117,2690.3850053065944,5,538.0770010613189
Tanzania,GSK Mississauga (Canada),GLAXOSMITHKLINE EXPORT LIMITED,Abacavir,Ziagen,2008,22592,5,4518.4,660,5,132.0,342,5,68.4,8075.08,5,1615.016,158.23,5,31.645999999999997,2.13,5,0.426,3,5,0.6,12.92,5,2.584,120.54675238940058,5,24.109350477880117,2690.3850053065944,5,538.0770010613189
Nigeria,"Novartis Pharma AG, Switzerland",IDA FOUNDATION,Artemether/Lumefantrine,Coartem,2009,12232,3,4077.3333333333335,1620,3,540.0,4034,3,1344.6666666666667,142387.68,3,47462.56,115.94,3,38.64666666666667,0.22000000000000003,3,0.07333333333333335,3,3,1.0,278.52,3,92.83999999999999,40839.425019607836,3,13613.141673202612,304493.3635466102,3,101497.78784887008
Nigeria,"Novartis Pharma Suffern, USA",MISSIONPHARMA A/S,Artemether/Lumefantrine,Coartem,2009,12232,3,4077.3333333333335,1620,3,540.0,4034,3,1344.6666666666667,142387.68,3,47462.56,115.94,3,38.64666666666667,0.22000000000000003,3,0.07333333333333335,3,3,1.0,278.52,3,92.83999999999999,40839.425019607836,3,13613.141673202612,304493.3635466102,3,101497.78784887008
Nigeria,"Novartis Pharma Suffern, USA",MISSIONPHARMA A/S,Artemether/Lumefantrine,Coartem,2009,12232,3,4077.3333333333335,1620,3,540.0,4034,3,1344.6666666666667,142387.68,3,47462.56,115.94,3,38.64666666666667,0.22000000000000003,3,0.07333333333333335,3,3,1.0,278.52,3,92.83999999999999,40839.425019607836,3,13613.141673202612,304493.3635466102,3,101497.78784887008
South Africa,"BI, Ingelheim, Germany",S. BUYS WHOLESALER,Nevirapine,Viramune,2008,21285,6,3547.5,900,6,150.0,620,6,103.33333333333333,13310.0,6,2218.3333333333335,110.12,6,18.353333333333335,1.31,6,0.21833333333333335,1,6,0.16666666666666666,21.3,6,3.5500000000000003,100.34980435728939,6,16.724967392881563,5597.696340517022,6,932.9493900861703
South Africa,"BI, Ingelheim, Germany",S. BUYS WHOLESALER,Nevirapine,Viramune,2008,21285,6,3547.5,900,6,150.0,620,6,103.33333333333333,13310.0,6,2218.3333333333335,110.12,6,18.353333333333335,1.31,6,0.21833333333333335,1,6,0.16666666666666666,21.3,6,3.5500000000000003,100.34980435728939,6,16.724967392881563,5597.696340517022,6,932.9493900861703
South Africa,"BI, Ingelheim, Germany",S. BUYS WHOLESALER,Nevirapine,Viramune,2008,21285,6,3547.5,900,6,150.0,620,6,103.33333333333333,13310.0,6,2218.3333333333335,110.12,6,18.353333333333335,1.31,6,0.21833333333333335,1,6,0.16666666666666666,21.3,6,3.5500000000000003,100.34980435728939,6,16.724967392881563,5597.696340517022,6,932.9493900861703
South Africa,"BI, Ingelheim, Germany","JSI R&T INSTITUTE, INC.",Nevirapine,Viramune,2008,21285,6,3547.5,900,6,150.0,620,6,103.33333333333333,13310.0,6,2218.3333333333335,110.12,6,18.353333333333335,1.31,6,0.21833333333333335,1,6,0.16666666666666666,21.3,6,3.5500000000000003,100.34980435728939,6,16.724967392881563,5597.696340517022,6,932.9493900861703
South Africa,"BI, Ingelheim, Germany",S. BUYS WHOLESALER,Nevirapine,Viramune,2008,21285,6,3547.5,900,6,150.0,620,6,103.33333333333333,13310.0,6,2218.3333333333335,110.12,6,18.353333333333335,1.31,6,0.21833333333333335,1,6,0.16666666666666666,21.3,6,3.5500000000000003,100.34980435728939,6,16.724967392881563,5597.696340517022,6,932.9493900861703
South Africa,"BI, Ingelheim, Germany","JSI R&T INSTITUTE, INC.",Nevirapine,Viramune,2008,21285,6,3547.5,900,6,150.0,620,6,103.33333333333333,13310.0,6,2218.3333333333335,110.12,6,18.353333333333335,1.31,6,0.21833333333333335,1,6,0.16666666666666666,21.3,6,3.5500000000000003,100.34980435728939,6,16.724967392881563,5597.696340517022,6,932.9493900861703
Guyana,Not Applicable,ZEPHYR BIOMEDICALS,Malaria Paramax-3 Kit,Paramax,2008,2639,2,1319.5,50,2,25.0,206,2,103.0,7725.0,2,3862.5,75.0,2,37.5,3.0,2,1.5,2,2,1.0,13.82,2,6.91,70.97032773223249,2,35.485163866116245,571.0868506889935,2,285.54342534449677
Guyana,Not Applicable,ZEPHYR BIOMEDICALS,Malaria Paramax-3 Kit,Paramax,2008,2639,2,1319.5,50,2,25.0,206,2,103.0,7725.0,2,3862.5,75.0,2,37.5,3.0,2,1.5,2,2,1.0,13.82,2,6.91,70.97032773223249,2,35.485163866116245,571.0868506889935,2,285.54342534449677
Côte d'Ivoire,Ipca Dadra/Nagar Haveli IN,IDA FOUNDATION,Artesunate+Amodiaquine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Côte d'Ivoire,Gland Pharma Ltd Pally Factory,IDA FOUNDATION,Quinine (as dihydrochloride),Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Lamivudine/Zidovudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Lamivudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Vietnam,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Nevirapine/Stavudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Lamivudine/Zidovudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Tanzania,ABBVIE Ludwigshafen Germany,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Haiti,ABBVIE Ludwigshafen Germany,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Aurobindo Unit III, India",S. BUYS WHOLESALER,Efavirenz,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Cipla, Goa, India",S. BUYS WHOLESALER,Efavirenz,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Aurobindo Unit III, India",S. BUYS WHOLESALER,Zidovudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Aurobindo Unit III, India",S. BUYS WHOLESALER,Stavudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Aurobindo Unit III, India",S. BUYS WHOLESALER,Lamivudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Aurobindo Unit III, India",S. BUYS WHOLESALER,Efavirenz,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Aurobindo Unit III, India",S. BUYS WHOLESALER,Lamivudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Aurobindo Unit III, India",S. BUYS WHOLESALER,Stavudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Aurobindo Unit III, India",S. BUYS WHOLESALER,Zidovudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Rwanda,Hetero Unit III Hyderabad IN,HETERO LABS LIMITED,Efavirenz,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Lamivudine/Nevirapine/Zidovudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Aurobindo Unit III, India",S. BUYS WHOLESALER,Lamivudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Cipla, Goa, India",S. BUYS WHOLESALER,Efavirenz,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Lamivudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Lamivudine/Nevirapine/Zidovudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Haiti,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Zidovudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Aurobindo Unit III, India",S. BUYS WHOLESALER,Efavirenz,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Aurobindo Unit III, India",S. BUYS WHOLESALER,Nevirapine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Aurobindo Unit III, India",S. BUYS WHOLESALER,Zidovudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Aurobindo Unit III, India",S. BUYS WHOLESALER,Lamivudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Cipla, Goa, India",S. BUYS WHOLESALER,Efavirenz,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
South Africa,"Aurobindo Unit III, India",S. BUYS WHOLESALER,Stavudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Rwanda,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Zidovudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Rwanda,Mylan (formerly Matrix) Nashik,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine/Nevirapine/Zidovudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Didanosine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Namibia,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Stavudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Côte d'Ivoire,Ipca Dadra/Nagar Haveli IN,IDA FOUNDATION,Artesunate+Amodiaquine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
Vietnam,"Aurobindo Unit III, India",Aurobindo Pharma Limited,Lamivudine,Generic,2009,20286666,758,26763.411609498682,55242,758,72.87862796833772,9850142,758,12994.910290237467,81426145.5,758,107422.3555408971,6002.01,758,7.918218997361478,120.87,758,0.15945910290237467,488,758,0.6437994722955145,159952.04,758,211.01852242744064,996344.7035223779,758,1314.4389228527414,36141901.86490136,758,47680.60932045034
